Caralisa Monteiro;Nashe Si Chadh Gayi - Remix;0.752;0.945;0.0;0.0;3.3176992E8
deadmau5;Escape (feat. Hayla);0.659;0.798;0.0;0.0;4120334.0
deadmau5;Alive (feat. The Moth & The Flame);0.653;0.886;0.0;0.0;429633.0
deadmau5;When I Talk;0.679;0.845;0.0;0.0;344001.0
deadmau5;Alive (feat. The Moth & The Flame) - KREAM Remix;0.598;0.885;0.0;0.0;429633.0
deadmau5;Hypnocurrency;0.528;0.732;0.0;0.0;4277920.0
deadmau5;Ghosts 'n' Stuff (feat. Rob Swire);0.611;0.613;0.0;0.0;6.316628E7
deadmau5;Escape - John Summit Remix;0.631;0.84;0.0;0.0;418598.0
deadmau5;Take Me High;0.713;0.77;4.25;0.0;972542.0
deadmau5;When The Summer Dies;0.795;0.642;0.0;0.0;1896464.0
deadmau5;Monophobia;0.544;0.746;357.785;0.0;1.6568314E7
Lorenzo;Coco;0.712;0.493;0.0;0.0;3735273.0
Lorenzo;Le Daron;0.872;0.661;0.0;0.0;868235.0
Lorenzo;La Kush;0.813;0.886;0.0;0.0;2876905.0
Lorenzo;Dans l'appart';0.739;0.891;0.0;0.0;511.0
Lorenzo;Lorenzo;0.617;0.61;2.568;0.0;1097981.0
Lorenzo;Amy Winehouse;0.821;0.902;0.0;0.0;540830.0
Lorenzo;Fume à fond;0.833;0.629;0.0;0.0;541236.0
Lorenzo;Arrêter le temps;0.838;0.597;0.0;0.0;464727.0
Lorenzo;Charizard;0.827;0.86;0.0;0.0;38807.0
Lorenzo;Honoré;0.906;0.697;231.245;0.0;366227.0
The Ronettes;Sleigh Ride;0.529;0.772;0.0;0.0;1.0483736E7
The Ronettes;Frosty the Snowman;0.382;0.879;0.0;0.0;130725.0
The Ronettes;Be My Baby;0.512;0.771;0.0;0.0;788352.0
The Ronettes;I Saw Mommy Kissing Santa Claus;0.311;0.664;0.0;0.0;729700.0
The Ronettes;Baby, I Love You;0.545;0.802;0.0;0.0;2320781.0
The Ronettes;Silent Night;0.181;0.325;0.0;0.0;68198.0
The Ronettes;Chapel Of Love;0.628;0.804;0.0;0.0;106784.0
The Ronettes;Do I Love You?;0.467;0.714;0.0;0.0;346210.0
The Ronettes;You Came, You Saw, You Conquered;0.407;0.783;287.045;0.0;31600.0
The Ronettes;Walking In the Rain;0.5;0.655;0.0;0.0;5962482.0
The Kooks;Naive;0.547;0.816;0.0;0.0;8.9811064E7
The Kooks;She Moves In Her Own Way;0.431;0.81;0.0;0.0;4.0016488E7
The Kooks;Seaside;0.616;0.41;0.0;0.0;187836.0
The Kooks;Junk Of The Heart (Happy);0.604;0.894;0.0;0.0;2.2930028E7
The Kooks;Ooh La;0.543;0.873;0.0;0.0;2.1858844E7
The Kooks;Bad Habit;0.733;0.882;0.0;0.0;9.3844944E7
The Kooks;Taking Pictures Of You;0.66;0.522;26.997;0.0;478301.0
The Kooks;Always Where I Need To Be;0.331;0.961;0.0;0.0;1.3228847E7
The Kooks;Sweet Emotion;0.764;0.829;0.0;0.0;76074.0
The Kooks;Oasis;0.753;0.832;189.045;0.0;4073.0
Cem Adrian;Keskin;0.59;0.631;0.0;0.0;8140178.0
Cem Adrian;Kül;0.33;0.439;0.0;0.0;1.09221E8
Cem Adrian;Bana Unutmay? Anlat;0.551;0.724;0.0;0.0;3536617.0
Cem Adrian;Sen Benim ?ark?lar?ms?n;0.553;0.38;0.0;0.0;5.5063048E7
Cem Adrian;Viran;0.523;0.574;3.693;0.0;863532.0
Cem Adrian;Derinlerde;0.501;0.432;0.0;0.0;2.858346E7
Cem Adrian;Ben Sana Veda Edemem;0.457;0.522;0.0;0.0;1572629.0
Cem Adrian;Beni Hat?rlad?n m?;0.567;0.28;0.0;0.0;1.0663222E7
Cem Adrian;Ben Seni Çok Sevdim;0.322;0.389;0.0;0.0;4.6675872E7
Cem Adrian;Herkes Gider Mi;0.637;0.497;45.832;0.0;4691882.0
Teufelskicker;96 - Tausendundein Tor! - Teil 01;0.582;0.762;0.0;0.0;3455.0
Teufelskicker;96 - Tausendundein Tor! - Teil 02;0.613;0.775;0.0;0.0;3455.0
Teufelskicker;96 - Tausendundein Tor! - Teil 03;0.773;0.679;307.445;0.0;3455.0
Teufelskicker;96 - Tausendundein Tor! - Teil 08;0.475;0.901;3.028;0.0;6933.0
Teufelskicker;96 - Tausendundein Tor! - Teil 05;0.606;0.761;0.0;0.0;3455.0
Teufelskicker;96 - Tausendundein Tor! - Teil 04;0.692;0.7;0.0;0.0;3455.0
Teufelskicker;96 - Tausendundein Tor! - Teil 06;0.584;0.735;303.155;0.0;3455.0
Teufelskicker;96 - Tausendundein Tor! - Teil 07;0.606;0.914;0.0;0.0;3455.0
Teufelskicker;96 - Tausendundein Tor! - Teil 09;0.536;0.791;0.0;0.0;3455.0
Teufelskicker;96 - Tausendundein Tor! - Teil 10;0.51;0.691;306.045;0.0;3455.0
Lindsey Stirling;Carol Of The Bells;0.227;0.66;0.0;0.0;9.975756E7
Lindsey Stirling;You’re A Mean One, Mr. Grinch;0.567;0.695;0.0;0.0;1.6744117E7
Lindsey Stirling;Radioactive;0.505;0.594;3.774;0.0;1.93635968E8
Lindsey Stirling;Underground;0.521;0.842;4.405;0.0;1.8543966E7
Lindsey Stirling;Shatter Me Featuring Lzzy Hale;0.483;0.947;4.68;0.0;1.37018768E8
Lindsey Stirling;Roundtable Rival;0.498;0.877;3.388;0.0;3.66513536E8
Lindsey Stirling;Christmas C’mon;0.495;0.75;0.0;0.0;1.0281279E7
Lindsey Stirling;Lose You Now;0.394;0.601;322.325;0.0;6252232.0
Lindsey Stirling;Crystallize;0.44;0.623;0.0;0.0;2.65907984E8
Lindsey Stirling;Dance Of The Sugar Plum Fairy;0.59;0.654;0.0;0.0;2.429356E7
Westside Gunn;Love U;0.348;0.725;1.024;0.0;12991.0
Westside Gunn;Whoopy;0.416;0.472;0.0;0.0;71563.0
Westside Gunn;327 (feat. Tyler, The Creator & Billie Essco);0.42;0.701;0.0;0.0;885111.0
Westside Gunn;The Fly who couldn't Fly straight (feat. Tyler, The Creator);0.46;0.825;0.0;0.0;123740.0
Westside Gunn;Shootouts In Soho (feat. A$AP Rocky & Stove God Cooks);0.61;0.687;0.0;0.0;230270.0
Westside Gunn;Brand New 911;0.483;0.878;0.0;0.0;6063.0
Westside Gunn;FlyGod Jr (feat. DJ Drama);0.762;0.541;0.0;0.0;385258.0
Westside Gunn;No Vacancy;0.519;0.706;0.0;0.0;270533.0
Westside Gunn;Dudley Boyz (feat. Action Bronson);0.393;0.745;0.0;0.0;53149.0
Westside Gunn;Peppas (feat. Black Star);0.526;0.927;0.0;0.0;1186935.0
Kollegah;Du bist Boss;0.535;0.674;0.0;0.0;2.6231412E7
Kollegah;John Gotti;0.693;0.776;0.0;0.0;2.4315164E7
Kollegah;EINFACH AUF DIE FRESSE;0.636;0.721;0.0;0.0;710850.0
Kollegah;MONOPOL;0.792;0.696;0.0;0.0;782284.0
Kollegah;BLUTMOND;0.744;0.723;0.0;0.0;430337.0
Kollegah;Infinitum;0.608;0.652;0.0;0.0;3193307.0
Kollegah;IMMERNOCH;0.58;0.68;0.0;0.0;1175947.0
Kollegah;Alpha;0.501;0.748;0.0;0.0;2.502348E7
Kollegah;Ave Maria;0.676;0.658;0.0;0.0;1.3480893E7
Kollegah;Sturmmaske auf (Intro);0.422;0.722;0.0;0.0;1.9475736E7
Shweta Mohan;Vaa Vaathi;0.582;0.504;375.635;0.0;3.2519868E7
Shweta Mohan;Nee Paartha Vizhigal - The Touch of Love;0.665;0.596;440.845;0.0;4.7006832E7
Shweta Mohan;Innum Konjam Naeram;0.647;0.389;522.555;0.0;1.7420108E7
Shweta Mohan;Mastaaru Mastaaru;0.594;0.534;0.0;0.0;7405341.0
Shweta Mohan;"Enna Solla (From ""Thangamagan"") - The New Life of Tamizh";0.621;0.515;3.6;0.0;5.4534568E7
Shweta Mohan;Emannavoo;0.457;0.542;0.0;0.0;5185929.0
Shweta Mohan;Sirukki Vaasam;0.571;0.544;458.315;0.0;1.621167E7
Shweta Mohan;Etho Mazhayil;0.427;0.399;0.0;0.0;1.2034655E7
Shweta Mohan;"Maya Nadhi - From ""Kabali""";0.684;0.306;458.405;0.0;0.0
Shweta Mohan;Pileche;0.567;0.603;0.0;0.0;176059.0
Janelle Monáe;Make Me Feel;0.859;0.413;0.0;0.0;3.359668E7
Janelle Monáe;I Like That;0.482;0.453;0.0;0.0;4.4450576E7
Janelle Monáe;Tightrope (feat. Big Boi) - Big Boi Vocal Edit;0.641;0.673;437.645;0.0;2.9234662E7
Janelle Monáe;Pynk (feat. Grimes);0.672;0.291;40.071;0.0;1.5717635E7
Janelle Monáe;Yoga;0.74;0.546;0.0;0.0;6.749312E7
Janelle Monáe;Primetime (feat. Miguel);0.667;0.465;4.668;0.0;2.1752208E7
Janelle Monáe;What Is Love;0.666;0.897;0.0;0.0;2794697.0
Janelle Monáe;Q.U.E.E.N. (feat. Erykah Badu);0.843;0.433;0.0;0.0;2.7487632E7
Janelle Monáe;Screwed (feat. Zoë Kravitz);0.73;0.681;0.0;0.0;1622289.0
Janelle Monáe;Django Jane;0.833;0.624;0.0;0.0;9643951.0
Klaas;Infinity 2008 - Klaas Vocal Edit;0.498;0.862;32.049;0.0;3.069746E7
Klaas;Heart Swipe;0.617;0.866;0.0;0.0;87250.0
Klaas;Mr. Saxobeat;0.638;0.889;0.0;0.0;458404.0
Klaas;The Logical Song;0.612;0.982;0.0;0.0;367060.0
Klaas;Into the Groove;0.638;0.849;0.0;0.0;57075.0
Klaas;Fantasy;0.618;0.898;27.037;0.0;132736.0
Klaas;Voyage Voyage;0.62;0.8;24.077;0.0;99982.0
Klaas;1 0 0 1 1;0.606;0.818;0.0;0.0;57025.0
Klaas;Look Into My Eyes;0.511;0.861;0.0;0.0;45356.0
Klaas;Zombie;0.641;0.841;26.375;0.0;191437.0
Yelawolf;Till It's Gone;0.523;0.714;459.245;0.0;1.56242656E8
Yelawolf;You and Me;0.598;0.448;403.335;0.0;8.4094704E7
Yelawolf;Best Friend;0.75;0.906;5.238;0.0;2.0774792E8
Yelawolf;Daddy's Lambo;0.779;0.725;0.0;0.0;6.3941152E7
Yelawolf;Pop The Trunk;0.912;0.673;0.0;0.0;6.7842176E7
Yelawolf;Money;0.872;0.603;0.0;0.0;7114196.0
Yelawolf;Catfish Billy 2;0.847;0.806;0.0;0.0;1.0957558E7
Yelawolf;American You;0.752;0.754;0.0;0.0;6.2459396E7
Yelawolf;Catfish Billy;0.862;0.627;436.955;0.0;3.0729712E7
Yelawolf;Tennessee Love;0.83;0.608;490.045;0.0;7762.0
Far East Movement;Like A G6;0.435;0.837;0.0;0.0;2.640124E8
Far East Movement;Rocketeer;0.664;0.845;0.0;0.0;7.7766752E7
Far East Movement;Live My Life;0.683;0.804;0.0;0.0;7.37274E7
Far East Movement;Turn Up The Love;0.752;0.872;3.266;0.0;1.38537664E8
Far East Movement;Freal Luv (feat. Marshmello, Chanyeol & Tinashe);0.645;0.813;0.0;0.0;4.4685444E7
Far East Movement;Bang It To The Curb;0.811;0.84;3.1;0.0;4710299.0
Far East Movement;Like A G6 - SkySaw Trap Remix;0.641;0.57;0.0;0.0;4091149.0
Far East Movement;The Illest;0.666;0.716;366.445;0.0;1.5840782E7
Far East Movement;Girls On the Dance Floor;0.807;0.728;0.0;0.0;2.1045964E7
Far East Movement;Like A G6 - RedOne Remix;0.696;0.886;4.676;0.0;80720.0
Mc Lipi;Set Wesley Alemão;0.689;0.535;96.117;0.0;5.8805156E7
Mc Lipi;Quebradas;0.762;0.714;0.0;0.0;9.742868E7
Mc Lipi;Deus é Perfeito;0.799;0.672;345.455;0.0;2.3409414E7
Mc Lipi;Outro Patamar;0.837;0.577;0.0;0.0;3.0613516E7
Mc Lipi;Apontei pro Céu;0.591;0.62;4.01;0.0;3.9396216E7
Mc Lipi;Anota Aí;0.773;0.641;371.765;0.0;8.9665488E7
Mc Lipi;Bem Melhor;0.815;0.706;0.0;0.0;4.4847792E7
Mc Lipi;Um Brinde pra Nós;0.743;0.705;295.385;0.0;4.8008968E7
Mc Lipi;Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS, Makalo);0.906;0.641;0.0;0.0;4.2300872E7
Mc Lipi;Lacoste Africa;0.679;0.42;7.2;0.0;0.0
Bootie Brown;New Gold (feat. Tame Impala and Bootie Brown);0.695;0.923;0.0;0.0;8435336.0
Luvli;Dancin - Laidback Luke Remix;0.661;0.848;0.0;0.0;193369.0
Luvli;Take;0.584;0.609;395.755;0.0;1.07256664E8
Luvli;My Thoughts;0.549;0.407;0.0;0.0;1.07256664E8
Luvli;I Can Do Anything;0.355;0.62;0.0;0.0;1209.0
Luvli;What More;0.62;0.829;0.0;0.0;1.07256664E8
Luvli;Digress;0.614;0.739;229.355;0.0;1.07256664E8
Luvli;So Gone;0.391;0.852;0.0;0.0;700.0
Luvli;TwiSted;0.864;0.411;0.0;0.0;1.07256664E8
Luvli;Runnin';0.273;0.618;0.0;0.0;647.0
Luvli;Baile' ConMigo;0.763;0.386;34.216;0.0;6871.0
Brandi Carlile;The Story;0.544;0.5;0.0;0.0;4.825636E7
Brandi Carlile;You and Me On The Rock (feat. Lucius);0.568;0.686;0.0;0.0;287154.0
Brandi Carlile;Carried Me With You;0.639;0.666;0.0;0.0;1571379.0
Brandi Carlile;Heart's Content;0.564;0.209;0.0;0.0;532978.0
Brandi Carlile;This Time Tomorrow;0.606;0.326;0.0;0.0;295422.0
Brandi Carlile;Crowded Table;0.559;0.562;349.845;0.0;1049244.0
Brandi Carlile;Party of One (feat. Sam Smith);0.354;0.206;0.0;0.0;7718350.0
Brandi Carlile;The Joke;0.236;0.578;0.0;0.0;9198502.0
Brandi Carlile;Highwomen;0.554;0.47;0.0;0.0;1439189.0
Brandi Carlile;Raise Hell;0.652;0.773;0.0;0.0;791580.0
Vierra;Seandainya;0.252;0.827;0.0;0.0;4.7653404E7
Vierra;Perih;0.367;0.701;0.0;0.0;1.3251791E7
Vierra;Terlalu Lama;0.532;0.57;413.245;0.0;1.6793032E7
Vierra;Jadi Yang Kuinginkan;0.525;0.869;3.134;0.0;6010000.0
Vierra;Rasa Ini;0.58;0.49;400.445;0.0;3.5156444E7
Vierra;Kesepian;0.601;0.386;0.0;0.0;2.1893628E7
Vierra;Bersamamu;0.441;0.242;0.0;0.0;1.2886128E7
Vierra;Takut;0.621;0.183;0.0;0.0;5032816.0
Vierra;Dengarkan Curhatku;0.417;0.849;0.0;0.0;2207008.0
Vierra;Kepergianmu;0.619;0.491;0.0;0.0;280607.0
Ed Sheeran;Perfect;0.599;0.448;4.39;0.0;3.36108621E9
Ed Sheeran;Bad Habits;0.807;0.893;0.0;0.0;4.76163552E8
Ed Sheeran;Shivers;0.788;0.859;0.0;0.0;2.59267744E8
Ed Sheeran;Shape of You;0.825;0.652;0.0;0.0;5.9083986E9
Ed Sheeran;Photograph;0.614;0.379;431.645;0.0;1.26561792E9
Ed Sheeran;Celestial;0.574;0.852;0.0;0.0;2.4283272E7
Ed Sheeran;Thinking out Loud;0.781;0.445;0.0;0.0;3.54715597E9
Ed Sheeran;Bam Bam (feat. Ed Sheeran);0.756;0.697;0.0;0.0;1.40993776E8
Ed Sheeran;For My Hand (feat. Ed Sheeran);0.87;0.479;0.0;0.0;8.0086632E7
Ed Sheeran;Happier;0.522;0.385;0.0;0.0;3.9715424E8
Miley Cyrus;Flowers;0.707;0.681;0.0;0.0;1.54519344E8
Miley Cyrus;Prisoner (feat. Dua Lipa);0.781;0.67;0.0;0.0;1.0154304E8
Miley Cyrus;Party In The U.S.A.;0.652;0.698;0.0;0.0;9.0431539E8
Miley Cyrus;Wrecking Ball;0.53;0.422;0.0;0.0;1.16364774E9
Miley Cyrus;Angels Like You;0.672;0.642;0.0;0.0;7.7378656E7
Miley Cyrus;Midnight Sky;0.699;0.805;0.0;0.0;1.9017136E8
Miley Cyrus;Nothing Breaks Like a Heart (feat. Miley Cyrus);0.601;0.794;0.0;0.0;3.22683232E8
Miley Cyrus;We Can't Stop;0.613;0.622;3.854;0.0;9.5416704E8
Miley Cyrus;Malibu;0.573;0.781;0.0;0.0;5.124048E8
Miley Cyrus;WITHOUT YOU (with Miley Cyrus);0.655;0.469;268.975;0.0;1.9365768E7
Wiz Khalifa;See You Again (feat. Charlie Puth);0.689;0.481;0.0;0.0;5.7737974E9
Wiz Khalifa;Young, Wild & Free (feat. Bruno Mars);0.553;0.652;0.0;0.0;7.2660448E8
Wiz Khalifa;Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors);0.502;0.786;0.0;0.0;7.8831904E8
Wiz Khalifa;Black and Yellow;0.684;0.834;0.0;0.0;3.39187552E8
Wiz Khalifa;The Thrill;0.817;0.775;0.0;0.0;7305521.0
Wiz Khalifa;We Own It (Fast & Furious);0.563;0.902;379.845;0.0;2.46860672E8
Wiz Khalifa;Hopeless Romantic (feat. Swae Lee);0.877;0.477;377.905;0.0;8.4681464E7
Wiz Khalifa;So High (feat. Ghost Loft);0.628;0.629;41.548;0.0;1.386668E8
Wiz Khalifa;"Shell Shocked (feat. Kill the Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""";0.596;0.815;0.0;0.0;1.92128208E8
Wiz Khalifa;No Sleep;0.653;0.711;0.0;0.0;1.80151472E8
Calvin Harris;One Kiss (with Dua Lipa);0.791;0.862;0.0;0.0;8.6485632E8
Calvin Harris;This Is What You Came For;0.631;0.927;0.0;0.0;2.62602982E9
Calvin Harris;Summer;0.596;0.856;0.0;0.0;1.57927526E9
Calvin Harris;Feel So Close - Radio Edit;0.707;0.924;0.0;0.0;3.05351904E8
Calvin Harris;Outside (feat. Ellie Goulding);0.646;0.823;0.0;0.0;6.5174355E8
Calvin Harris;I'm Not Here To Make Friends;0.698;0.895;382.675;0.0;4847763.0
Calvin Harris;We Found Love;0.734;0.766;0.0;0.0;1.05706637E9
Calvin Harris;My Way;0.818;0.913;0.0;0.0;4.55055648E8
Calvin Harris;Feels (feat. Pharrell Williams, Katy Perry & Big Sean);0.893;0.745;372.355;0.0;6.7349779E8
Calvin Harris;How Deep Is Your Love;0.738;0.868;3.544;0.0;1.54075162E9
Taylor Swift;Anti-Hero;0.637;0.643;0.0;0.0;1.01169704E8
Taylor Swift;Lavender Haze;0.733;0.436;0.0;0.0;1.4004124E7
Taylor Swift;Don’t Blame Me;0.615;0.534;0.0;0.0;229100.0
Taylor Swift;Midnight Rain;0.643;0.363;291.305;0.0;2.1346496E7
Taylor Swift;Blank Space;0.753;0.678;0.0;0.0;3.0968023E9
Taylor Swift;cardigan;0.613;0.581;0.0;0.0;1.16554648E8
Taylor Swift;Snow On The Beach (feat. Lana Del Rey);0.663;0.319;0.0;0.0;653845.0
Taylor Swift;Lover;0.359;0.543;368.845;0.0;2.12206144E8
Taylor Swift;You're On Your Own, Kid;0.696;0.396;0.0;0.0;1.3770377E7
Taylor Swift;Bejeweled;0.696;0.559;32.361;0.0;4.3850468E7
Future;Superhero (Heroes & Villains) [with Future & Chris Brown];0.526;0.606;304.445;0.0;1.6297947E7
Future;WAIT FOR U (feat. Drake & Tems);0.463;0.642;0.0;0.0;9.1997296E7
Future;Too Many Nights (feat. Don Toliver & with Future);0.684;0.671;3.332;0.0;7201591.0
Future;Mask Off;0.833;0.434;3.41;0.0;5.6852698E8
Future;Solo;0.784;0.486;0.0;0.0;1.7800804E7
Future;PUFFIN ON ZOOTIEZ;0.883;0.657;0.0;0.0;2.669687E7
Future;Mad Max;0.898;0.64;2.56;0.0;6090971.0
Future;Way 2 Sexy (with Future & Young Thug);0.803;0.597;0.0;0.0;9.317252E7
Future;I Can't Save You (Interlude) [with Future & feat. Don Toliver];0.668;0.727;1.512;0.0;1164323.0
Future;pushin P (feat. Young Thug);0.773;0.422;0.0;0.0;2.8573562E7
Anirudh Ravichander;"Chilla Chilla (From ""Thunivu"")";0.609;0.865;37.037;0.0;4.529652E7
Anirudh Ravichander;Jimikki Ponnu;0.751;0.826;0.0;0.0;8146902.0
Anirudh Ravichander;"Thenmozhi (From ""Thiruchitrambalam"")";0.764;0.532;28.871;0.0;3.6310572E7
Anirudh Ravichander;"Arabic Kuthu - Halamithi Habibo (From ""Beast"")";0.608;0.757;0.0;0.0;3.85491264E8
Anirudh Ravichander;Megham Karukatha;0.429;0.614;4.84;0.0;1.01384272E8
Anirudh Ravichander;"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")";0.827;0.717;0.0;0.0;5.3848524E7
Anirudh Ravichander;"Mayakkama Kalakkama (From ""Thiruchitrambalam"")";0.789;0.536;0.0;0.0;1.9763908E7
Anirudh Ravichander;"Gundellonaa (From ""Ori Devuda"")";0.688;0.731;0.0;0.0;5.300848E7
Anirudh Ravichander;"Thaai Kelavi (From ""Thiruchitrambalam"")";0.661;0.92;431.515;0.0;9.3382048E7
Anirudh Ravichander;Vikram - Title Track;0.638;0.842;364.705;0.0;0.0
Banda MS de Sergio Lizárraga;Ojos Cerrados;0.513;0.345;30.125;0.0;4.1726048E7
Banda MS de Sergio Lizárraga;La Sinvergüenza;0.704;0.482;0.0;0.0;1.21168736E8
Banda MS de Sergio Lizárraga;¿Y Qué Tal Si Funciona?;0.669;0.497;0.0;0.0;3.0791104E7
Banda MS de Sergio Lizárraga;141;0.79;0.543;286.035;0.0;3.9614296E7
Banda MS de Sergio Lizárraga;El Color de Tus Ojos;0.765;0.339;3.376;0.0;5.098764E7
Banda MS de Sergio Lizárraga;Ha?blame De Ti;0.781;0.553;317.955;0.0;0.0
Banda MS de Sergio Lizárraga;Me Vas a Extrañar;0.756;0.526;0.0;0.0;5.11537472E8
Banda MS de Sergio Lizárraga;La Casita;0.832;0.525;0.0;0.0;1.56179232E8
Banda MS de Sergio Lizárraga;Me Dejé Ir Con Todo;0.527;0.466;0.0;0.0;5831184.0
Banda MS de Sergio Lizárraga;A Lo Mejor;0.758;0.528;3.538;0.0;1.08167552E8
The Smiths;There Is a Light That Never Goes Out - 2011 Remaster;0.523;0.769;407.645;0.0;1.759244E7
The Smiths;This Charming Man - 2011 Remaster;0.611;0.846;0.0;0.0;8.2334088E7
The Smiths;Heaven Knows I'm Miserable Now - 2011 Remaster;0.609;0.759;3.596;0.0;5.3211164E7
The Smiths;Back to the Old House - 2011 Remaster;0.626;0.488;311.045;0.0;2303868.0
The Smiths;Please, Please, Please, Let Me Get What I Want - 2011 Remaster;0.241;0.468;187.845;0.0;6231744.0
The Smiths;How Soon Is Now? - 2011 Remaster;0.398;0.93;0.0;0.0;2.6514904E7
The Smiths;This Night Has Opened My Eyes - 2011 Remaster;0.696;0.628;0.0;0.0;5608037.0
The Smiths;Bigmouth Strikes Again - 2011 Remaster;0.401;0.901;3.222;0.0;1364308.0
The Smiths;I Know It's Over - 2011 Remaster;0.407;0.424;0.0;0.0;41877.0
The Smiths;Panic - 2011 Remaster;0.53;0.861;0.0;0.0;1.4685008E7
French Montana;Unforgettable;0.726;0.769;0.0;0.0;1.49726362E9
French Montana;Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q);0.841;0.733;0.0;0.0;1010850.0
French Montana;Chit Chat;0.863;0.402;0.0;0.0;224568.0
French Montana;Je M'appelle (feat. Tion Wayne & French Montana) - Remix;0.761;0.773;250.355;0.0;1.422513E7
French Montana;Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2;0.618;0.845;0.0;0.0;2.07546576E8
French Montana;All The Way Up (feat. Infared);0.414;0.807;319.835;0.0;2.44372064E8
French Montana;No Stylist (feat. Drake);0.762;0.696;0.0;0.0;1.93222464E8
French Montana;FU (feat. French Montana);0.548;0.833;0.0;0.0;179980.0
French Montana;Tip Toe (feat. French Montana);0.845;0.709;312.535;0.0;1.95877424E8
French Montana;Hurtin' Me;0.535;0.794;0.0;0.0;2.07595904E8
Tainy;Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);0.639;0.703;0.0;0.0;2.04265312E8
Tainy;Summer of Love (Shawn Mendes & Tainy);0.776;0.808;30.684;0.0;3.6655872E7
Tainy;Callaita;0.608;0.626;0.0;0.0;0.0
Tainy;Adicto (with Anuel AA & Ozuna);0.734;0.836;451.235;0.0;1.00893805E9
Tainy;UN DIA (ONE DAY);0.58;0.695;0.0;0.0;3.39808544E8
Tainy;Agua (with J Balvin);0.778;0.651;26.611;0.0;8.8755034E8
Tainy;To My Love - Tainy Remix;0.764;0.59;0.0;0.0;2.54887136E8
Tainy;Pensándote;0.79;0.655;36.069;0.0;439629.0
Tainy;Imaginaste;0.778;0.658;0.0;0.0;9.7782584E7
Tainy;Sci-Fi;0.66;0.915;3.309;0.0;7108755.0
Neha Kakkar;"Dil Ko Karaar Aaya (From ""Sukoon"")";0.55;0.448;0.0;0.0;2.8110352E8
Neha Kakkar;"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")";0.718;0.382;0.0;0.0;2.16581824E8
Neha Kakkar;"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)";0.788;0.87;304.565;0.0;3.5680736E8
Neha Kakkar;Taaron Ke Shehar;0.441;0.61;38.347;0.0;6.0174867E8
Neha Kakkar;Bijli;0.573;0.819;2.9;0.0;4.4370704E7
Neha Kakkar;"Dilbar (From ""Satyameva Jayate"")";0.725;0.912;0.0;0.0;1.22695718E9
Neha Kakkar;Kala Chashma;0.801;0.856;0.0;0.0;8.8213011E8
Neha Kakkar;"O Saki Saki (From ""Batla House"")";0.737;0.961;0.0;0.0;0.0
Neha Kakkar;"Gali Gali (From ""Kgf Chapter 1"")";0.789;0.95;291.185;0.0;4.72320576E8
Neha Kakkar;Valentine's Mashup 2019;0.595;0.61;0.0;0.0;2.7648482E7
Beach House;Space Song;0.508;0.792;0.0;0.0;9.687704E7
Beach House;Silver Soul;0.356;0.67;4.978;0.0;1837847.0
Beach House;Myth;0.445;0.708;0.0;0.0;2439327.0
Beach House;Wildflower;0.44;0.508;365.755;0.0;1467071.0
Beach House;Master of None;0.492;0.344;0.0;0.0;2180123.0
Beach House;PPP;0.49;0.466;614.245;0.0;232032.0
Beach House;Wherever You Go;0.545;0.416;344.375;0.0;213051.0
Beach House;Take Care;0.568;0.865;0.0;0.0;399643.0
Beach House;Once Twice Melody;0.353;0.73;474.845;0.0;484210.0
Beach House;Lemon Glow;0.465;0.818;408.245;0.0;3860926.0
Jonas Brothers;Leave Before You Love Me (with Jonas Brothers);0.721;0.738;258.305;0.0;1.28292016E8
Jonas Brothers;Sucker;0.842;0.734;0.0;0.0;3.55402304E8
Jonas Brothers;Like It's Christmas;0.725;0.571;3.348;0.0;9223129.0
Jonas Brothers;What A Man Gotta Do;0.852;0.698;301.075;0.0;1.18361104E8
Jonas Brothers;Only Human;0.795;0.496;3.05;0.0;5.707788E7
Jonas Brothers;Burnin' Up;0.667;0.954;0.0;0.0;4.8321948E7
Jonas Brothers;I Need You Christmas;0.359;0.497;343.445;0.0;1162605.0
Jonas Brothers;Who's In Your Head;0.704;0.778;305.895;0.0;1.4119175E7
Jonas Brothers;Year 3000;0.659;0.857;3.366;0.0;3.1385404E7
Jonas Brothers;Remember This;0.669;0.629;0.0;0.0;657136.0
Luke Bryan;Country Girl (Shake It For Me);0.645;0.904;0.0;0.0;8.5485568E7
Luke Bryan;Play It Again;0.506;0.886;0.0;0.0;2.30253632E8
Luke Bryan;That's My Kind Of Night;0.661;0.751;0.0;0.0;1.37283344E8
Luke Bryan;Kiss Tomorrow Goodbye;0.571;0.937;338.555;0.0;2.01833E7
Luke Bryan;I Don't Want This Night To End;0.616;0.728;0.0;0.0;1.397028E8
