Artist;Track;Album;Album_type;Danceability;Energy;Loudness;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Duration_min;Title;Channel;Views;Likes;Comments;Licensed;official_video;Stream;EnergyLiveness;most_playedon;;;
The White Stripes;Fell In Love With a Girl;White Blood Cells;album;356;982;-1574;112;713;0.00145;941;299;95754;1.8348833333333334;The White Stripes - Fell In Love With A Girl (Official Music Video);The White Stripes;24605713.0;270836.0;5570.0;True;True;186078868.0;1.0435706695005313;Spotify;;;
The White Stripes;Blue Orchid;Get Behind Me Satan;album;481;645;-8535;318;0.0863;6.2e-06;332;612;151307;2626;The White Stripes - Blue Orchid (Official Music Video);The White Stripes;12625950.0;91001.0;2640.0;True;True;100995023.0;1.9427710843373494;Spotify;;;
The White Stripes;We're Going to Be Friends;White Blood Cells;album;534;441;-5752;0.0303;661;0.0;0.0934;439;97009;2.336316666666667;The White Stripes - We're Going To Be Friends (Official Music Video);The White Stripes;13464796.0;149818.0;7352.0;True;True;103567246.0;4.721627408993577;Spotify;;;
The White Stripes;Icky Thump;Icky Thump;album;417;0.63;-7.24;0.0898;0.0209;0.0134;0.0543;341;94214;4.242216666666667;The White Stripes - Icky Thump (Official Music Video);The White Stripes;24628972.0;203241.0;10484.0;True;True;151349285.0;11.602209944751381;Spotify;;;
The White Stripes;Seven Nation Army - The Glitch Mob Remix;Seven Nation Army (The Glitch Mob Remix);single;701;844;-6629;133;152;626;194;198;120.04;4.2837;Seven Nation Army (The Glitch Mob Remix) (Official Video);TheWhiteStripesVEVO;4783629.0;63082.0;1640.0;True;True;34019784.0;4.350515463917525;Spotify;;;
The White Stripes;The Hardest Button to Button;Elephant;album;694;515;-8663;0.0736;0.00666;622;0.0884;566;128246;3.5481333333333334;The White Stripes - Hardest Button To Button (Official Music Video);The White Stripes;35963789.0;375510.0;8671.0;True;True;87731472.0;5.82579185520362;Spotify;;;
The White Stripes;The Denial Twist;Get Behind Me Satan;album;514;756;-7988;147;337;0.0;135;764;90307;2.596216666666667;The White Stripes - The Denial Twist (Official Music Video);The White Stripes;2544193.0;20755.0;611.0;True;True;22876281.0;5.6;Spotify;;;
The White Stripes;Dead Leaves and the Dirty Ground;White Blood Cells;album;305;628;-3573;0.0348;0.46;3.66e-05;0.0899;428;80389;3.0361333333333334;The White Stripes - Dead Leaves And The Dirty Ground (Official Music Video);The White Stripes;11326014.0;76796.0;2059.0;True;True;31035455.0;6.985539488320357;Spotify;;;
The White Stripes;Apple Blossom;De Stijl;album;537;454;-7896;0.0551;0.65;0.000154;0.0852;626;128193;2.22155;The White Stripes - Apple Blossom (Official Music Video);TheWhiteStripesVEVO;1039371.0;26298.0;832.0;True;True;22124003.0;5.328638497652582;Spotify;;;
Lynyrd Skynyrd;Sweet Home Alabama;Second Helping (Expanded Edition);album;596;605;-12145;0.0255;181;0.000331;0.0863;886;97798;4.73;Lynyrd Skynyrd - Sweet Home Alabama (1974);Warmer Music Videos;586408.0;8295.0;0.0;False;False;1038381697.0;7.010428736964078;Spotify;;;
Lynyrd Skynyrd;Free Bird;Pronounced' Leh-'Nerd 'Skin-'Nerd;album;249;834;-8.21;0.0577;0.0738;9.48e-05;0.0924;338;118223;9.11845;Lynyrd Skynyrd - Free Bird;The Best Of - Home Of Classic Music;45915141.0;373297.0;20513.0;False;False;463992990.0;9.025974025974026;Spotify;;;
Lynyrd Skynyrd;Simple Man;Pronounced' Leh-'Nerd 'Skin-'Nerd;album;422;752;-8682;0.0449;0.0366;0.000119;129;403;120471;5.943783333333333;Lynyrd Skynyrd - Simple Man - Live At The Florida Theatre / 2015 (Official Video);LynyrdSkynyrdVEVO;104028789.0;458759.0;12050.0;True;True;349904511.0;5.829457364341085;Spotify;;;
Lynyrd Skynyrd;Gimme Three Steps;Pronounced' Leh-'Nerd 'Skin-'Nerd;album;554;0.74;-7706;0.0803;698;6.9e-05;225;804;133363;4.452883333333333;Lynyrd Skynyrd - Gimme Three Steps (Audio);LynyrdSkynyrdVEVO;120566.0;1825.0;22.0;True;True;153122796.0;3.2888888888888888;Spotify;;;
Lynyrd Skynyrd;Tuesday's Gone;Pronounced' Leh-'Nerd 'Skin-'Nerd;album;232;615;-8636;0.0295;0.0778;5.68e-06;0.0601;0.41;146488;7.503783333333334;Lynyrd Skynyrd - Tuesday's Gone - 3/7/1976 - Winterland (Official);Wolfgang's Lynyrd Skynyrd ;15271699.0;96566.0;5825.0;True;True;103002999.0;10.232945091514143;Spotify;;;
Lynyrd Skynyrd;Sweet Home Alabama - Edit;20th Century Masters: The Millennium Collection: Best Of The '70s;compilation;0.63;655;-9725;0.0241;221;0.00124;114;0.91;97817;3.6782166666666667;Lynyrd Skynyrd - Sweet Home Alabama (Live At The Florida Theatre / 2015);LynyrdSkynyrdVEVO;15426688.0;93096.0;2696.0;True;True;12720380.0;5.745614035087719;Youtube;;;
Lynyrd Skynyrd;Call Me The Breeze;Second Helping (Expanded Edition);album;271;642;-10475;0.0384;0.00434;0.0781;118;819;186366;5.162883333333333;Lynyrd Skynyrd-Call Me The Breeze-1976;92586tony;7121641.0;28610.0;2919.0;False;False;47404891.0;5.4406779661016955;Spotify;;;
Lynyrd Skynyrd;The Ballad Of Curtis Loew;Second Helping (Expanded Edition);album;432;425;-12165;0.0918;312;3.19e-06;105;589;144821;4.862266666666667;Lynyrd Skynyrd - The Ballad Of Curtis Loew (Audio);LynyrdSkynyrdVEVO;136296.0;1927.0;43.0;True;True;52896902.0;4.0476190476190474;Spotify;;;
Lynyrd Skynyrd;Gimme Back My Bullets;Gimme Back My Bullets;album;428;682;-10862;0.0441;313;1.34e-05;116;961;168.58;3.4966666666666666;Lynyrd Skynyrd   Gimme Back My Bullets;Mark DeJoint;6839603.0;37728.0;1943.0;False;False;20755421.0;5.879310344827586;Spotify;;;
Lynyrd Skynyrd;That Smell;Street Survivors;album;455;573;-11301;0.0355;0.0134;0.0304;428;644;117252;5804;Lynyrd Skynyrd - That Smell - 7/13/1977 - Convention Hall (Official);Wolfgang's Lynyrd Skynyrd ;5428809.0;39859.0;3271.0;True;True;44875967.0;1.338785046728972;Spotify;;;
Dido;Thank You;No Angel;album;725;583;-9942;0.0427;0.3;0.000238;0.0665;762;79984;3.6393333333333335;Dido - Thank You (Official Video);DidoVEVO;295349308.0;2368144.0;61583.0;True;True;274516382.0;8.766917293233082;Youtube;;;
Dido;White Flag;Life For Rent;album;509;538;-6835;0.0379;306;5.03e-06;91;284;170111;4.01;Dido - White Flag (Official Video);DidoVEVO;224715106.0;1042174.0;38954.0;True;True;263108282.0;5.912087912087912;Spotify;;;
Dido;Here With Me;No Angel;album;555;578;-7942;0.0277;113;3.43e-06;0.0747;333;83382;4.256666666666667;Dido - Here with Me (Official Video);DidoVEVO;100047712.0;395482.0;15236.0;True;True;116937940.0;7.737617135207496;Spotify;;;
Dido;Life for Rent;Life For Rent;album;487;519;-7249;0.0296;191;0.0;134;154;82947;3.6842166666666665;Dido - Life for Rent;DidoVEVO;71139257.0;300697.0;10077.0;True;True;63474600.0;3.873134328358209;Youtube;;;
Dido;Thank You - (Acoustic) [Live];Girl Who Got Away (Expanded Edition);album;539;407;-8604;0.04;587;0.0;0.0776;614;79548;2.5751166666666667;Dido - Thank You (Acoustic);Dido;9844655.0;265042.0;6564.0;True;True;33581728.0;5.244845360824741;Spotify;;;
Dido;Hunter;No Angel;album;589;743;-6.94;0.0277;245;5.1e-06;263;533;91.96;3.9537833333333334;Dido - Hunter;DidoVEVO;23777419.0;85804.0;2958.0;True;True;27675139.0;2.8250950570342206;Spotify;;;
Dido;Hurricanes;Still on My Mind;album;535;459;-8.49;0.0645;0.0722;117;0.0942;0.0969;175944;5.288216666666667;Dido - Hurricanes (Official Lyric Video);Dido;8858632.0;74926.0;2731.0;False;True;16972698.0;4.872611464968153;Spotify;;;
Dido;Don't Leave Home;Life For Rent;album;0.54;526;-8011;37;0.0652;2.2e-05;0.0925;467;171.92;3776;Dido - Don't Leave Home;DidoVEVO;24169301.0;75428.0;3296.0;True;True;14744209.0;5.686486486486487;Youtube;;;
Dido;No Freedom;Girl Who Got Away (Deluxe);album;506;513;-7889;0.0258;0.0534;2.01e-05;0.0999;385;176.04;3.27;Dido - No Freedom (Official Video);DidoVEVO;13341149.0;70497.0;2816.0;True;True;17316715.0;5.135135135135135;Spotify;;;
Dido;Give You Up;Still on My Mind;album;646;431;-6759;0.0477;663;0.0;117;0.13;133841;3.3588833333333334;Dido - Give You Up (Official Video);Dido;2487743.0;41118.0;2596.0;True;True;14107132.0;3.6837606837606836;Spotify;;;
Eric Clapton;Wonderful Tonight;Slowhand 35th Anniversary (Super Deluxe);album;572;214;-15625;0.0293;649;129;125;485;95542;3.75045;Eric Clapton - Wonderful Tonight [Official Live];Eric Clapton;92228988.0;398229.0;10857.0;True;True;376086351.0;1712;Spotify;;;
Eric Clapton;Layla - Acoustic Live;Unplugged (Live);album;559;524;-11.64;0.0462;318;0.00094;933;652;93.85;4.817116666666666;Eric Clapton - Layla (Live);EricClaptonVEVO;112651672.0;603892.0;14377.0;True;True;256796771.0;0.5616291532690246;Spotify;;;
Eric Clapton;Tears in Heaven - Acoustic Live;Unplugged (Deluxe Edition) (Live);album;694;331;-13.0;0.0284;806;0.00235;707;458;79055;4.666666666666667;Eric Clapton-04-Tears In Heaven-1992-UNPLUGGED;Matt Bort;380085.0;5006.0;271.0;False;False;259793954.0;0.46817538896746824;Spotify;;;
Eric Clapton;Cocaine;Slowhand 35th Anniversary (Super Deluxe);album;699;502;-12526;0.0278;0.0607;0.0337;317;676;105266;3694;Eric Clapton - Cocaine [Official Live Video);Eric Clapton;9119736.0;30768.0;1981.0;False;True;374517528.0;1.583596214511041;Spotify;;;
Eric Clapton;Tears in Heaven;Rush (Music from the Motion Picture Soundtrack);album;498;242;-12238;0.0257;835;536;133;312;153744;4.529333333333334;Eric Clapton - Tears In Heaven (Official Video);Epitaph;104623149.0;806643.0;34425.0;False;False;136927203.0;1.819548872180451;Spotify;;;
Eric Clapton;Change the World;Clapton Chronicles: The Best of Eric Clapton;compilation;721;558;-8.8;0.0246;491;0.00538;181;542;96895;3.91445;Eric Clapton - Change The World;Clark200666;26036653.0;139440.0;5812.0;False;False;138183118.0;3.082872928176796;Spotify;;;
Eric Clapton;I Shot The Sheriff;461 Ocean Blvd. (Deluxe Edition);album;0.73;639;-11025;0.0524;0.0853;0.00221;102;658;94395;4.395783333333333;Eric Clapton - I Shot The Sheriff [Crossroads 2010] (Official Live Video);RHINO;130347119.0;503032.0;16128.0;True;True;84085621.0;6.264705882352942;Youtube;;;
Eric Clapton;Lay Down Sally;Slowhand 35th Anniversary (Super Deluxe);album;0.69;0.5;-16145;0.0909;598;0.0288;0.11;586;191539;3.9348833333333335;Eric Clapton - Lay down Sally;honk1tonk1;9716981.0;46993.0;1639.0;False;False;64692929.0;4.545454545454546;Spotify;;;
Eric Clapton;My Father's Eyes;Pilgrim;album;807;552;-6568;0.0333;0.00886;0.000218;238;783;93006;5.390666666666666;Eric Clapton - My Father's Eyes (Official Music Video);Vittorio G;4275129.0;21581.0;1292.0;False;False;52388757.0;2.319327731092437;Spotify;;;
Eric Clapton;All Your Love - Stereo;Bluesbreakers;album;321;625;-5219;0.0302;491;5.08e-05;345;777;107338;3.5433333333333334;All Your Love --- John Mayall's Bluesbreakers;WASPQueen;1607044.0;9072.0;597.0;False;False;0.0;1.8115942028985508;Youtube;;;
Bob Dylan;Knockin' On Heaven's Door;Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture);album;513;396;-13061;0.0299;251;177;0.11;229;140208;2498;Bob Dylan - Knockin' on Heaven's Door (Official HD Video);BobDylanVEVO;30715115.0;115431.0;7178.0;True;True;289334811.0;3.6;Spotify;;;
Bob Dylan;Like a Rolling Stone;Highway 61 Revisited;album;482;721;-6839;0.0321;731;0.0;189;557;95263;6.16;Bob Dylan - Like a Rolling Stone (Official Audio);BobDylanVEVO;39704803.0;259693.0;13229.0;True;True;290340526.0;3.8148148148148144;Spotify;;;
Bob Dylan;Blowin' in the Wind;The Freewheelin' Bob Dylan;album;0.38;0.0993;-20567;0.0509;914;2.32e-05;0.0605;0.44;174874;2.7571166666666667;Bob Dylan - Blowin' in the Wind (Official Audio);BobDylanVEVO;12634339.0;180796.0;4180.0;True;True;164239415.0;1.6413223140495867;Spotify;;;
Bob Dylan;Girl from the North Country;Nashville Skyline;album;607;142;-23455;0.0382;843;0.000197;121;305;118867;3.6733333333333333;Bob Dylan with Johnny Cash - Girl from the North Country (Official Audio);BobDylanVEVO;4139167.0;49336.0;1637.0;True;True;134134207.0;1.1735537190082643;Spotify;;;
Bob Dylan;Hurricane;Desire;album;509;827;-7715;0.0782;0.0409;0.0;0.12;743;135601;8.54555;Bob Dylan - Hurricane (Official Audio);BobDylanVEVO;39795912.0;235601.0;9262.0;True;True;184267120.0;6.891666666666667;Spotify;;;
Bob Dylan;The Times They Are A-Changin';The Times They Are A-Changin';album;389;396;-7999;0.0332;887;0.0;0.0828;585;171.86;3.2008833333333335;Bob Dylan - The Times They Are A-Changin' (Official Audio);BobDylanVEVO;12595387.0;129508.0;6408.0;True;True;190928895.0;4.782608695652174;Spotify;;;
Bob Dylan;Don't Think Twice, It's All Right;The Freewheelin' Bob Dylan;album;0.6;243;-17085;0.0366;0.89;0.0022;249;468;110535;3.6233333333333335;Bob Dylan - Don't Think Twice, It's All Right (Official Audio);BobDylanVEVO;10930262.0;108001.0;3276.0;True;True;106638958.0;0.9759036144578314;Spotify;;;
Bob Dylan;Mr. Tambourine Man;Bringing It All Back Home;album;0.39;0.31;-14545;0.0676;794;0.0;379;584;177515;5.508883333333333;Bob Dylan - Mr. Tambourine Man (Official Audio);BobDylanVEVO;5295666.0;49260.0;1859.0;True;True;93541470.0;0.8179419525065963;Spotify;;;
Bob Dylan;Lay, Lady, Lay;Nashville Skyline;album;0.52;179;-21976;0.0454;356;0.00344;131;407;155746;3.284883333333333;Bob Dylan - Lay, Lady, Lay (Official Audio);BobDylanVEVO;7323624.0;69574.0;3934.0;True;True;80272696.0;1.366412213740458;Spotify;;;
Bob Dylan;Shelter from the Storm;Blood On The Tracks;album;486;241;-17337;0.0366;413;3.51e-05;0.0928;614;106574;5.018883333333333;Bob Dylan - Shelter from the Storm (Official Audio);BobDylanVEVO;6813785.0;50731.0;3014.0;True;True;74765283.0;2.59698275862069;Spotify;;;
Bill Withers;Ain't No Sunshine;Just As I Am;album;527;415;-11451;122;457;1.72e-05;117;515;78169;2.0848833333333334;Bill Withers - Ain't No Sunshine (Official Audio);BillWithersVEVO;18484730.0;299548.0;4704.0;True;True;545720692.0;3.547008547008547;Spotify;;;
Bill Withers;Lovely Day;Menagerie;album;692;651;-8267;0.0324;292;0.00241;105;706;97923;4.242666666666667;Bill Withers - Lovely Day (Official Audio);BillWithersVEVO;60056332.0;648554.0;23588.0;True;True;479283663.0;6.2;Spotify;;;
Bill Withers;Lean on Me;Still Bill;album;619;0.22;-13843;0.0672;782;1.19e-05;124;426;75143;4.313916666666667;Bill Withers - Lean on me (1973);Les archives de la RTS;162375.0;2468.0;34.0;True;True;243988277.0;1.7741935483870968;Spotify;;;
Bill Withers;Use Me;Still Bill;album;758;586;-13461;56;33;0.0028;0.0743;947;154629;3.80545;Bill Withers - Use Me (Official Audio);BillWithersVEVO;3965032.0;48282.0;1098.0;True;True;115481172.0;7.886944818304172;Spotify;;;
Bill Withers;Grandma's Hands;Just As I Am;album;731;312;-14939;0.0878;593;1.69e-06;111;578;82366;2018;Bill Withers - Grandma's Hands (Official Audio);BillWithersVEVO;3424667.0;54051.0;1460.0;True;True;65511503.0;2.810810810810811;Spotify;;;
Bill Withers;Who Is He (And What Is He to You)?;Still Bill;album;921;313;-12543;0.0368;104;0.00118;0.0821;957;99.3;3.240466666666667;Bill Withers - Who Is He (And What Is He to You)? (Official Audio);BillWithersVEVO;1500200.0;16990.0;505.0;True;True;41887927.0;3.812423873325213;Spotify;;;
Bill Withers;Kissing My Love;Still Bill;album;825;526;-13079;183;0.3;0.000152;0.0552;891;93654;3.8507333333333333;Bill Withers- Kissing My Love(1972);GStrongRAW;822256.0;5188.0;250.0;False;False;16394770.0;9.528985507246377;Spotify;;;
Bill Withers;Can We Pretend;'Justments;album;596;313;-13487;44;853;201;0.0601;489;82067;3.826216666666667;Can We Pretend-Bill Withers-1974;Dustyologist II;230362.0;2619.0;140.0;False;False;12187074.0;5.207986688851913;Spotify;;;
Bill Withers;Ruby Lee;'Justments;album;836;311;-14093;0.0568;553;0.00388;0.0999;963;113101;3.2922166666666666;Ruby Lee;Bill Withers - Topic;167332.0;2162.0;22.0;True;True;3531820.0;3.113113113113113;Spotify;;;
Bill Withers;Sweet Wanomi;Just As I Am;album;757;333;-11706;0.0293;684;205;106;928;95582;2.5462166666666666;Bill Withers - Sweet Wanomi;gebjgbtl571;155798.0;790.0;52.0;False;False;8227923.0;3.1415094339622645;Spotify;;;
Louis Armstrong;What A Wonderful World;What A Wonderful World;album;271;165;-20652;0.0351;729;1.6e-06;118;203;77082;2.32045;Louis Armstrong - What A Wonderful World (Official Video);LouisArmstrongVEVO;5590762.0;119456.0;4058.0;True;True;421889199.0;1.3983050847457628;Spotify;;;
Louis Armstrong;Dream A Little Dream Of Me;What A Wonderful World;album;461;185;-18087;0.0502;604;0.0;121;405;95509;3.280666666666667;Ella Fitzgerald, Louis Armstrong - Dream A Little Dream Of Me (Audio);EllaFitzgeraldVEVO;170188.0;3819.0;62.0;True;True;247837187.0;1.5289256198347108;Spotify;;;
Louis Armstrong;La vie en rose - Single Version;Highlights From His Decca Years;album;558;123;-10396;0.0525;809;0.00121;0.0916;341;70.16;3.4388833333333335;La vie en rose - Louis Armstrong;IIIIvideowatcherIIII;58319648.0;632632.0;17438.0;False;False;209004792.0;1.3427947598253276;Spotify;;;
Louis Armstrong;Cool Yule;Louis Wishes You a Cool Yule;album;568;505;-8041;128;676;1.67e-05;516;692;149439;2.9449833333333335;Louis Armstrong - Cool Yule (Lyric Video) ft. The Commanders;LouisArmstrongVEVO;185989.0;1254.0;30.0;True;True;60505094.0;0.9786821705426356;Spotify;;;
Louis Armstrong;Cheek To Cheek;The Complete Ella And Louis On Verve;album;663;264;-14571;0.0914;706;0.0;0.1;657;122482;5.908883333333334;Ella Fitzgerald, Louis Armstrong - Cheek To Cheek (Official Video);EllaFitzgeraldVEVO;1666028.0;22988.0;246.0;True;True;119915913.0;2.64;Spotify;;;
Louis Armstrong;Summertime;Porgy And Bess;album;172;0.0696;-21295;0.0339;916;0.00199;137;103;167974;4.968883333333333;Ella Fitzgerald & Louis Armstrong - Summertime - with lyric;andrebtw;3386164.0;28977.0;869.0;False;False;98732181.0;0.5080291970802919;Spotify;;;
Louis Armstrong;Hello, Dolly!;Hello, Dolly! (Remastered);album;0.0;405;-9935;0.0;842;0.00114;198;0.0;0.0;2.45;Louis Armstrong - Hello Dolly;Austin Casey;12691825.0;98026.0;4050.0;False;False;22358910.0;2.0454545454545454;Spotify;;;
Louis Armstrong;'Zat You, Santa Claus? - Single Version;Louis Wishes You a Cool Yule;album;683;514;-9168;252;325;0.0;161;654;122097;2.818216666666667;Louis Armstrong, The Commanders - 'Zat You, Santa Claus? (Visualizer);LouisArmstrongVEVO;134622.0;2434.0;71.0;True;True;23564627.0;3.1925465838509317;Spotify;;;
Louis Armstrong;I've Got My Love To Keep Me Warm;Ella And Louis Again;album;523;427;-11556;0.0766;774;0.0;448;784;110577;3.1506666666666665;Ella Fitzgerald, Louis Armstrong - I've Got My Love To Keep Me Warm (Official Video);LouisArmstrongVEVO;68125.0;1190.0;35.0;True;True;18144945.0;0.953125;Spotify;;;
Louis Armstrong;A Kiss To Build A Dream On - Single Version;Satchmo Serenades;album;723;0.0811;-14113;0.0631;779;0.0;509;0.36;88044;3.0248833333333334;Louis Armstrong - A Kiss to Build a Dream On;4z73c;6516929.0;73247.0;0.0;False;False;57364820.0;0.15933202357563853;Spotify;;;
Enya;Only Time;A Day Without Rain;album;418;249;-13744;0.0301;841;661;112;213;82803;3.64245;Enya - Only Time (Official 4K Music Video);enyatv;227541008.0;2030885.0;95284.0;True;True;247417162.0;2.2232142857142856;Spotify;;;
Enya;Caribbean Blue;Shepherd Moons;album;386;319;-16512;0.0332;776;965;106;661;157614;3.993333333333333;Enya - Caribbean Blue (Official 4k Music Video);enyatv;60428588.0;353981.0;12469.0;True;True;0.0;3.009433962264151;Youtube;;;
Enya;A Day Without Rain;A Day Without Rain;album;0.23;159;-16315;0.0323;907;924;102;39;70614;2.6146666666666665;A Day Without Rain;Enya - Topic;2792923.0;18778.0;147.0;True;True;61328614.0;1.5588235294117647;Spotify;;;
Enya;May It Be;The Very Best of Enya (Deluxe Edition);compilation;151;172;-17018;0.0383;981;0.0238;133;103;81397;3.494883333333333;Enya - May it be;xymox18;801756.0;7778.0;395.0;False;False;154953806.0;1.2932330827067668;Spotify;;;
Enya;Orinoco Flow;Watermark;album;685;307;-17283;0.0305;797;0.28;0.0988;559;114981;4.436566666666667;Enya - Orinoco Flow (Official 4K Music Video);enyatv;40696828.0;321166.0;17448.0;True;True;0.0;3.1072874493927127;Youtube;;;
Enya;Wild Child;A Day Without Rain;album;0.6;372;-10477;0.0256;726;0.59;154;553;79705;3.79155;Enya - Wild Child (video);enyatv;2442180.0;19494.0;1226.0;True;True;69803747.0;2.4155844155844157;Spotify;;;
Enya;An�ron;The Very Best of Enya (Deluxe Edition);compilation;177;305;-14082;36;937;827;0.0913;35;128585;2.74355;Enya - Aniron (Extended) HD;Starfishrider;30430584.0;136901.0;7316.0;False;False;24307229.0;3.3406352683461114;Youtube;;;
Enya;Amarantine;Amarantine;album;0.54;279;-12031;0.0317;908;0.0414;109;218;79.71;3.17555;Enya - Amarantine (video);enyatv;20219785.0;64841.0;2624.0;True;True;40281170.0;2.559633027522936;Spotify;;;
Enya;Watermark;Watermark;album;303;0.0861;-20265;0.0336;969;946;109;0.0401;135452;2.4040333333333335;Enya - Watermark (Official Video);enyatv;2060845.0;33082.0;1066.0;True;True;0.0;0.789908256880734;Youtube;;;
Enya;Echoes in Rain;Dark Sky Island;album;693;396;-9428;0.0298;826;803;0.0847;499;93875;3.590883333333333;Enya - Echoes In Rain (Official Video);enyatv;10067654.0;78402.0;3626.0;True;True;60858237.0;4.675324675324676;Spotify;;;
Papa Roach;Last Resort;Infest;album;589;0.89;-3719;0.0603;0.000481;0.00082;201;692;90598;3.3317833333333335;Papa Roach - Last Resort (Squeaky Clean Version) (Official Music Video);PapaRoachVEVO;185069943.0;1279548.0;32027.0;True;True;874149540.0;4.4278606965174125;Spotify;;;
Papa Roach;Scars;Getting Away With Murder;album;384;921;-3334;55;0.0948;0.0;168;471;89922;3.4697666666666667;Papa Roach - Scars (Official Music Video);PapaRoachVEVO;119353178.0;727898.0;22581.0;True;True;207450492.0;5.482142857142857;Spotify;;;
Papa Roach;Between Angels And Insects;Infest;album;519;961;-3214;0.0642;0.000207;0.000419;195;344;93466;3.907783333333333;Papa Roach - Between Angels And Insects;PapaRoachVEVO;91145672.0;459142.0;15761.0;True;True;83658884.0;4.928205128205128;Youtube;;;
Papa Roach;Help;Crooked Teeth (Deluxe);album;383;0.9;-5.42;134;0.00085;1.94e-06;271;286;183.96;3.57995;Papa Roach - HELP (Official Video);PapaRoachVEVO;28838886.0;246229.0;6554.0;True;True;142535144.0;3.321033210332103;Spotify;;;
Papa Roach;Last Resort (Reloaded);Last Resort (Reloaded);single;639;684;-5619;0.0353;0.00966;0.0;194;465;88.05;2.2882833333333332;Papa Roach x Jeris Johnson - Last Resort Reloaded (Official Music Video);Papa Roach;10163917.0;156422.0;5943.0;True;True;41921153.0;3.525773195876289;Spotify;;;
Papa Roach;Swerve - Rockzilla Remix;Swerve (Rockzilla Remix);single;585;912;-4804;0.0889;0.00258;0.0;108;828;165035;2.7972;Papa Roach - Swerve feat. FEVER 333 & Sueco [Official Music Video];Papa Roach;2671967.0;46470.0;1776.0;True;True;1512674.0;8.444444444444445;Youtube;;;
Papa Roach;Kill The Noise;Ego Trip;album;533;865;-5469;0.0601;0.000428;8.83e-05;283;605;94969;3.13545;Papa Roach - Kill The Noise [Official Music Video];Papa Roach;3591606.0;76192.0;2930.0;True;True;34341994.0;3.0565371024734986;Spotify;;;
Papa Roach;Born For Greatness;Crooked Teeth (Deluxe);album;525;0.85;-5469;0.0678;0.0571;0.0;0.0555;275;134115;3.79745;Papa Roach - Born For Greatness (Official Video);Better Noise Music;11509365.0;129891.0;3397.0;True;True;128199963.0;15.315315315315315;Spotify;;;
Papa Roach;She Loves Me Not;lovehatetragedy;album;598;955;-4.52;0.0916;0.00122;0.0;243;402;119126;3.4928833333333333;Papa Roach - She Loves Me Not;PapaRoachVEVO;42034188.0;205379.0;7064.0;True;True;50637665.0;3.9300411522633745;Spotify;;;
Papa Roach;Blood Brothers;Infest;album;475;958;-3322;0.0581;0.000277;2.2e-06;432;624;169.16;3.56445;Papa Roach - Blood Brothers Music Video [HD];a7xfan209;89435.0;836.0;36.0;False;False;48053766.0;2.2175925925925926;Spotify;;;
Ozzy Osbourne;Crazy Train;Blizzard Of Ozz (40th Anniversary Expanded Edition);album;454;913;-4008;107;408;0.000271;248;521;137688;4.886383333333334;"OZZY OSBOURNE - ""Crazy Train"" (Official Video)";Ozzy Osbourne;11765529.0;109771.0;3515.0;True;True;508646337.0;3.681451612903226;Spotify;;;
Ozzy Osbourne;No More Tears;No More Tears (Expanded Edition);album;346;749;-6506;35;0.00167;8.86e-05;648;315;102591;7.387333333333333;"OZZY OSBOURNE - ""No More Tears"" (Official Video)";Ozzy Osbourne;81860216.0;492083.0;17933.0;False;True;108213989.0;1.1558641975308641;Spotify;;;
Ozzy Osbourne;Mama, I'm Coming Home;No More Tears (Expanded Edition);album;282;656;-6557;0.0302;0.0105;0.0;0.0892;242;139352;4.197783333333334;"OZZY OSBOURNE - ""Mama, I'm Coming Home"" (Official Video)";Ozzy Osbourne;87619028.0;625969.0;18138.0;True;True;163396089.0;7.354260089686099;Spotify;;;
Ozzy Osbourne;Bark at the Moon;Bark At The Moon (Expanded Edition);album;303;961;-5333;243;0.00253;6.2e-05;132;305;146591;4.285333333333333;Ozzy Osbourne - Bark at the Moon (Official Music Video);Ozzy Osbourne;1019839.0;27848.0;1372.0;False;True;105062298.0;7.280303030303029;Spotify;;;
Ozzy Osbourne;Mr. Crowley;Blizzard Of Ozz (40th Anniversary Expanded Edition);album;307;748;-6514;0.0568;212;0.000153;368;347;108227;5.044133333333333;"OZZY OSBOURNE - ""Mr. Crowley"" 1981 (Live Video)";Ozzy Osbourne;67774475.0;437714.0;29179.0;False;True;49562922.0;2.032608695652174;Youtube;;;
Ozzy Osbourne;I Don't Wanna Stop;Black Rain (Expanded Edition);album;578;937;-3926;0.0724;0.000963;2.25e-06;0.4;769;137937;3.997116666666667;I Don't Wanna Stop;DerekAly99;8595998.0;50895.0;2900.0;False;False;57845850.0;2.3425;Spotify;;;
Ozzy Osbourne;Shot in the Dark;The Ultimate Sin;album;581;791;-7262;0.0324;0.00835;6.02e-05;142;619;123887;4.27155;Ozzy Osbourne   Shot In The Dark Video Oficial HD;Gutenberg Music;3467581.0;41185.0;2876.0;False;False;59203763.0;5.570422535211268;Spotify;;;
Ozzy Osbourne;Dreamer;Down To Earth;album;493;636;-7408;0.0256;0.0629;2.49e-06;0.0921;279;79419;4.74845;"OZZY OSBOURNE - ""Dreamer"" (Official Video)";Ozzy Osbourne;89446125.0;717595.0;24566.0;True;True;90646036.0;6.905537459283388;Spotify;;;
